label,comments,ID,id
0, username  3/ ý chỉ lá cờ của vnch ngày xưa. Tụi này là tay sai của mẽo. thời chiến tranh m-ỹ nguỵ. Đến 30/4/1975 đã bị giải phóng quân đáng bại phải chạy chốn qua cali ở. Nhưng đến nay vẫn có 1 bộ phận vnch ngày xưa chuyên chống phá bôi xấu ,952.0,
2, username  súc vật ba que bây h còn giả bộ là người trong nước nữa. Cái câu ba que chửi bò đỏ bò vàng là biết mày xạo l rùi.,953.0,
1," username  m có bao giờ bị dị cứt vào mặt mà không sợ không, t thì hơi sợ đấy, sợ bẩn",954.0,
0," username  bạn này cố chấp nhỉ :)) phản xạ thông thường của người bình thường thấy bẩn là tránh rồi, có người sạch sẽ là họ muốn dọn cái đống bẩn đó đi cho khuất mắt. Còn bạn không sợ bẩn, không sợ hôi thì cứ ở gần đó mà sinh hoạt, quyền cá nhân ",955.0,
0," username  bùn thì k sợ b ơi, cức mới sợ. Bạn đi chơi chân bạn đạp vào bùn thì bạn rửa sạch lại đi chơi tiếp đc, chứ đạp phải cức là mất luôn buổi đi chơi",956.0,
0," username  ,3 que là đại diện của kiếp nô lệ,trăm năm quốc nhục của dân tộc VN,ko sợ mới lạ.",957.0,
0," username  sao kể chuyện tương lai vậy, chúng ta nên chửi bọn bán nước trong quá khứ chứ, việc xảy ra rồi mà.",958.0,
0," username  Tôi biết bạn đang lịch sự phản biện nhưng bạn nên bỏ câu : Chúng ta đang sợ bon 3 que, bạn đang bi ngộ nhận đấy",959.0,
0," username  tôi cứng lắm nó ko ăn được đâu, bọn này tưởng giở cái giọng văn đó là k ai chặn họng nó lại đc. Mà thui tôi cũng chán r. Chắc block nó cho đỡ ngứa mắt.",960.0,
0," username  ko em Chính phủ Vn hiện tại kiểm soát đảo nhiều nhất nhé, chỉ có bọn vnch đầu hàng nhận tàu làm cha làm mất nhiều đảo nhất nhé.",961.0,
0," username  haizz chán lắm, càng nói thì tôi khuyên bạn nên đổi quốc tịch rồi nói tiếng Tây lông đi chứ tranh luận không đúng trọng tâm thì như ba que mãi mất nước thôi =))",962.0,
0, username  Bạn bị con chó hàng xóm cắn 1 lần. Lần sau ra đường bạn có sợ nó không?,963.0,
0," username  thứ nhất tôi hỏi bạn có bán nước không ? Không trả lời, đánh trống lảng. Thứ hai, người phản biện cùn thường hay không trả lời thẳng vào nội dung vấn đề. Nói tiếng việt cho tới giờ này mà còn không hiểu nội dung câu hỏi thì là ít chữ ha…  ",964.0,
2, username  chưa kể ra 3que cộng hòa còn nhận Phi làm bố khi mất đảo vào tay Phi. Nói chung chúng là bọn ăn hại bán đảo cho giặc. TÌM hiểu kỹ vào tml.,965.0,
0," username  t tưởng m là người có kiến thức cho tới khi m so sánh tới cái này, hỏi thật m ngu thật hay có đào tạo v, m có nhận ra m đang hỏi câu cơ bản ai cũng biết không?",966.0,
-1, username ,967.0,
0,"Chắc bạn là 1 trong số ít những người sợ 3/// . Chúc mừng bạn đã "" rất thật lòng''",968.0,
0," username  k hiểu, ta là ai là sao, ta đại diện cho cái gì vậy, nếu ttgeo t hiểu thì ta là bạn không phải tôi",969.0,
0," username  Đấy là cá nhân bạn, 1 số bị chúng bó lung lay tinh thần, còn số đông thì ghét, khinh bỉ",970.0,
0, username  Sợ bẩn ấy,971.0,
2," username  sợ cái đéo gì, cờ đó là cờ của bọn bán nước thì bọn tao ghét, bây giờ nhà mày có một thằng mày ghét, nó ham ăn lười làm, xong suốt ngày còn đi đặt điều nói xấu anh em nhà mày, ko ngừng chọc ngoáy, thậm chí còn rủ mấy thằng cặn bã ",972.0,
2, username  vậy là thừa nhận bản thân bán nước rồi à =))#,973.0,
0," username  giống như con gián vậy, nhìn thấy có chịu nổi ko",974.0,
2," username  tôi mà gặp bọn bán nước là tôi chửi ác, nhất là bọn 3que tên tuấn.",975.0,
2, username  nói phát là biết bán nước liền,976.0,
2," username  b khinh nó xem nó như cực thì tụi nó cũng xem b ý như vậy thôi, b đã thúi rình mà đi chê bay người ta thúi, đơn giản b chửi rủa khinh thường nó bn thì nó cũng khinh b lại y chang vậy thôi,",977.0,
0,Vậy là bạn khôn hơn 5 phút trước rồi đấy,978.0,
2,"Nguyen Anh Tuan run sợ đéo gì, thấy căm thù chúng nó nên ai cũng sỉ nhục, bạn đéo phải giả ngu",979.0,
0," username  k phải là sợ đâu,bom đạn ngày xưa các thế hệ đi trc đã ngã xg mà k sợ thì sợ gì cái lá cờ này.sợ ở đây là sợ Dơ( bẩn) đến dân tộc Việt Nam, nói tiếng Việt nhưng lại đi bú bọn tb,ghét Tổ Quốc, đâm đồng bào,bôi nhọ và xúc phạm đến hình ảnh ",980.0,
0, username  mày có sợ chó cắn ko?.tao hỏi thật trả lời thật lòng nghe coi,981.0,
2, username  còn để đầu giường. Mà còn có đứa bênh đc =)) ocvat chứ k fai ocnguoi,982.0,
0,100 suất học bổng cali bạn nào đi giơ tay,983.0,
0,Mình xin phép đăng kí trước. Qua đi học thì học Ko học làm nails tháng kiếm 200 củ à. Kk. Khi nào Trung Quốc xâm lược thì về vn cầm súng à . Giờ tổ quốc chưa cần mình nhưng ba má chắc chắn là cần luôn. Mình tạm nằm vùng ít thời gian :)) các bạn thông cảm ,984.0,
0," username  giống hệt lũ vnch xưa, thấy tiền là sáng mắt còn biết gì ngoài tiền. cắt viện trợ là trốn mải",985.0,
-1, username ,986.0,
0, username  chính trị mình trung lập . Ông mình là liệt sỹ trong cuộc kháng chiến chống Mỹ trên con tàu không số đầy tự hào nhưng học lịch sử phải biết phân tích phải biết tư duy thì mới gọi là giỏi chứ đọc dc mấy chữ trong sách rồi tỏ ra mình hiểu ,987.0,
0," username  tôi là làm ăn mày thế giới còn hơn đi phá hoại đất nước , phá hoại tổ quốc . Kkk",988.0,
0, username  bạn phân tích đi. Chúng tôi ko phải loại ko có lý lẽ ko chịu lắng nghe. Nhưng quan điểm bạn đưa ra cũng đúng với cả phía vnch nhé: sách vở để phục vụ chế độ. Cái bạn cần nhìn nhận là nó đem lại điều gì. Nên nhớ chế độ nào cũng để phục vụ số đông ,989.0,
0," username  m cứ việc đi, nhueng vde là mỹ có nhận m ko? M phải chống phá mỹ nó mới nhận, ko thì cứ tiền thôi.bây h nhiều lựa chọn lắm.mà chọn ngu thì sẽ trả giá hê hê",990.0,
0, username  bưng phở tháng cũng vài trăm củ,991.0,
0, username  bạn nghĩ sao về trường hợp này?? Dân kali thì lại khuyên bạn bè về VN mà làm ăn. Làm ăn ở mẽo an ninh ko an toàn là sao bro ?,992.0,
0, username  dân kali gốc thì lại chưiii đẻng dâm chủ do chính mình bầu nè bạn.,993.0,
0," username  sinh ra ở mỹ , ở Tây Ko chắc ai cũng sướng nhung sinh ra o vn là thấy khổn luôn rồi đó. Tao thấy có đứa nào ở vn mà kêu sướng đâu :)) toàn đi tu Ko à. Cuộc đời có bao nhiêu . Haha",994.0,
1, username  200 củ á.. có cái củ l,995.0,
0, username  đi ko về nữa thì hẵng đi chứ đi mà cứ phải cố gửi tiền về vn thì nhục lắm,996.0,
0, username  gửi về làm giàu cho đầu tiên là gia đình sau đó đến thôn xóm và cao hơn là thành phố đất nước. Mình nhỏ làm việc nhỏ thôi.,997.0,
0," username  thôi thôi ôg ơi việc đầu tiên gửi về là làm giàu cho bản thân ôg trc chứ thôn xóm, đất nước cái j",998.0,
2," username  ông giả ngu hay ngu thiệt dậy. Tôi gửi tiền về xây nhà nè . Ông phúc bán sắt , ba ba. Bán xi măng , ông đạt bán tủ , bà Lan bán giường , ba má tui ăn cháo gà bà hương cả xóm đều hưởng tiền tui gửi về chứ đâu cất ngân hàng đâu ông",999.0,
2," username  thế ôg xây đc mấy cái nhà giỏi lắm thì cho 2 cái đi :))) xong r sao lại gửi tiền về đầu cơ đất đko :)))) lợi thì ít, hại thì nhiều :))",1000.0,
2," username  mày ko thấy vì mày ko muốn thấy. Mày kết bạn với tao đi tao cho mày thấy. Mày cần bao nhiêu bằng chứng tao cung cấp đủ cho mày luôn. Mày cảm thấy ko hợp mày có thể đi nơi khác bọn tao cũng chẳng cần, đừng quay lại cắn Tổ quốc nơi mình sinh ra là đc",1001.0,
2, username  ngày mai xin ra trường sa cầm súng đi tổ quốc cần những thằng như mày ngay và luôn. :)) Ngồi vào phím tỏ vẻ ta đây là yêu nước ngoài ngồi ăn bánh mì vào phím đi vào đi ra chứ đem làm dc con mẹ gì trơn. Đôi khi đang ăn bám ông bà già ăn bám xã hội ,1002.0,
0, username  ông này thông minh biết có tiền là đầu cơ đất nè:)) thế mày ra mày đứng trước vinhomes ban nói ông vượng đi . Mình chưa đủ tuổi để bạn nói .,1003.0,
0," username  Vượng nào đầu cơ đất thật là hề hước, m ngon m làm như ôg Vượng đi, biến nơi đồng ko mông quạng thành đại đô thị sầm uất chứ cái ngữ mua đc dăm mảnh đất, vứt đấy chờ lên giá mà cũng đòi so vs ôh Vượng à",1004.0,
0, username  bởi vậy cũng một thằng đi mua đất xây 1 căn nhà thì lại bị nói là đầu cơ còn thằng xây vào triệu căn mà Ko ai ở thì nói là phát triển đất nước. Mày biết bao nhiêu người dân bị cướp đấy nông nghiệp để phục vụ các dự án chưa? ,1005.0,
2, username  vca ko ai ở m chưa qua vin bao h đúng ko :)))) lý luận kiểu ruồi bu thế này thì t ạ m r vin mà m kêu ko ai ở thì cái khu nhà m chắc như bãi tha ma,1006.0,
1, username  còn hơn bợ đít :)),1007.0,
2," username  bợ đít cái gì m mới là cái thg bợ đít bày đặt tây tàu cái éo gì, hoá ra cũng chỉ là ăn chênh lệch ngoại tệ bảo ở đừng về nữa thì éo dám tưởng thế nào :))) cầm 1-2k đô về vn nghe có vẻ oách đấy, mà dell đc cầm về sống bên đấy thì có ",1008.0,
2, username  mày chửi Ko gì chửi bác. Hồ của mày. Tao đang làm theo lí tưởng chủ tịch hồ chí minh vĩ đại,1009.0,
2," username  Hồ chủ tịch nào vì 1-2k đô mà bỏ đất nước pháp, mỹ nó sẵn sàng trả cả tỷ đô để có đc ng như Bác Hồ cái đám loe ngoe, ăn bơ thừa canh cặn của đám da trắng mà đòi so, lo làm công dân hạng bét bên các nước đấy tiếp đi ngồi đấy mà ảo tưởng",1010.0,
0, username  trước khi thành con người vĩ đại bác cũng đã phải lấy gạch gói về phòng để sưởi phải đi ăn cơm thừa canh cặn để tìm ra lí tưởng đó . Mày nghĩ nhà bác giàu để Ko húp com thừa canh cặn với bơ à.,1011.0,
0," username  thế m đi tìm cái lý tưởng gì đừng có nói mấy chuyện hề nữa, n giỏi ăn mấy cái truy nã như Bác Hồ để chứng minh lý tưởng xem nào vì lý tưởng còn suýt bị tử hình mà cái thằng đi vẽ bậy kiếm tiền dám đưa ra so sánh cũng giỏi đấy ",1012.0,
2,Quá uổng công cho bác hi sinh cả thanh Xuân để đổi lại những con tinh trùng khuyết tật như bạn .,1013.0,
0," username  ủa, mày chui gầm giường nhà tao hay sao biết tao làm gì? Thế mày nghĩ cứ ra trận giết giặc mới là thể hiện lòng yêu nước à? Bọn tao chiến đấu trên nhiều mặt trận nhé. Đây là mặt trận văn hóa, thay vì súng ống bom mìn thì bàn phím, điện thoại",1014.0,
0," username  té ra người của Đảng . Mình vô Đảng vô chính phủ và không tôn giáo:)), chỉ là trong người có dòng máu việt thôi yêu hương đất nước Việt Nam .",1015.0,
0," username  ?? Chắc môi trường rồi. Mây tầng nào gặp tầng đấy thôi, bạn bè t chết cũng k ra nước ngoài. Sáng cafe bạn bè đi làm. Tuần gặp nhau nhậu 4 lần, sướng phè phè, thế m bảo bên mẽo sướng hơn là sướng kiểu gì. T chưa tưởng tưởng ra",1016.0,
0, username  đó là do Ko đủ điều kiện :)) muốn đi phải có tiền mà nhiều tiền nữa . Thì có gì đâu sau này con tui về vn cầm tiền đô chơi còn con bạn phải làm để phục vụ con tui à . Kkkk,1017.0,
0, username  bữa sáng của mày đó,1018.0,
0, username  cho Bác xin một suất!,1019.0,
-1, username  gâu gâu,1020.0,
2, username  sao ít thế.. bọn nó đang cắn nhá điên loạn với nhau để đi kia kìa,1021.0,
0,Tối qua thấy mấy thằng dùng bài ở nhờ để tẩy trắng r :)))) kịch bản hay quá. Nhưng chúng tôi từ chối lời xin lỗi :)))),1022.0,
0, username  sau lời từ khước :))),1023.0,
0, username  lời xin lỗi muộn màng,1024.0,
0, username  họ có lỗi vs bạn à mà phải xl bạn,1025.0,
0, username  ko có lỗi với riêng mà có lỗi với cả dân tộc.,1026.0,
0, username  rồi lỗi chỗ nào... họ quảng bá cờ đó hay sao??? Cờ đó ko được phép ở vn thôi bạn à...,1027.0,
0, username  là những người có ảnh hưởng không nhỏ trong xã hội mà đăng hình ảnh nhạy cảm như vậy mà vẫn bênh được.,1028.0,
0, username  đừng đỗ lỗi cho người khác khi mình chưa biết j... cái cờ ko phải của họ... ko phải của nhà họ... vô tình dính vô hình thì đã bị cả nước chửi... đúng là con người thật tàn ác...,1029.0,
0, username  dạ thưa đó ko phải ở vn.... là nơi công cộng??? Nhà nước còn ko cấm được... cư dân mạng cấm à... nới chuyện phải biết suy nghĩ chứ,1030.0,
0, username  là người được ăn học đàng hoàng dưới mái trường XHCN mà đăng hình như vậy,1031.0,
0, username  chẳng nhẽ muônd quay mà ko biết cất nó đi rồi quay,1032.0,
0, username  lại bảo ko biết nó là cái gì đi,1033.0,
0," username  quay clip chơi ai ngờ công đồng mạng soi quá, khi nào nó cố ý zoom vào đấy rồi hẵng nói.",1034.0,
0, username  đã kêu cờ của người khác... ko phải của họ mà sao cứ phải áp đặt là của họ vậy... cờ đó cũng ko phải ở vn... họ cũng chẳng đụng chạm j vô cờ... vô tình quay chúng... xong cho họ có lỗi???,1035.0,
0, username  quay chơi thì trước khi đăng cũng phải xem lại chứ hay lại cố ý,1036.0,
0, username  cứ bênh đi tớ chả tin là vô tình đâu,1037.0,
0, username  đó chưa biết j đã đổ lỗi... lòng dạ con người lúc nào cũng muốn ng khác có lỗi... đáng sợ thật...,1038.0,
0, username  Logo chương trình thế này mà nó bảo ko biết gì,1039.0,
-1, username ,1040.0,
-1, username ,1041.0,
2," username  ngu cỡ này thì bênh cl gì =)), thấy cứt ở đầu giường mà vẫn chơi đùa được thì chỉ có chó thôi nhé, con người không ai sống như vậy đâu.",1042.0,
0, username  thế nó đăng đàn giải thích làm gì :)),1043.0,
2,"Trần Hoàng Văn ko.phải của họ nhưng mày vô đó thấy cưt mày vẫn để đấy mày vui đùa chơi như ko.thấy gì , mày vẫn ngủ dưới đống cưt đấy ?? Hay là cục cưt đó với mày đã quá thân thuộc rồi nên mày cảm.thấy bình thường nên kệ nó ?? Cưt ko phải của mày ",1044.0,
0," username  đi hát cho tổ chức phản động, xong chơi thân với hội ủng hộ cờ 3/ vậy b nói xem ng ta có vô tình, hay ko biết gì về lá cờ đó ko ạ?",1045.0,
0, username  bạn ơi nên phân biệt rõ cái nào chính trị cái nào văn Hoá... đi hát chứ có đi hoạt động chính trị đâu... ko lẽ qua TQ hát hay nhà có cờ TQ là lại phản động bán nước!??? Vs lại bạn ăn nói thiếu văn hoá...từ ngữ thô tục... ai coi trọng,1046.0,
0, username  b có chắc nó đi hát nó ko lồng chính trị vào ko ạ? Và với 1 ng vừa là Đảng viên vừa là Thạc Sỹ chẳng ai đi hát cho bọn treo cờ 3/ cả. Thậm chí còn chơi thân với nhiều ng tuyên truyền cờ 3/. Đây chỉ là bài thanh minh của phía NM thôi.,1047.0,
0, username  đó ko chắc mà các bạn đã đi áp đặt ng ta vô số tội... muốn biết họ có hay ko phải điều tra... rồi kết luận đó là nguyên tắc... Đằng này chưa j đã cho ng ta là có lỗi... luật pháp ko có như vậy thưa bạn... chơi vs người liên quan j người đó theo…  ,1048.0,
0, username  có thì đã bị bắt... đừng nói ko bạn à... khi nào có kết luận điều tra thì mới chính xác... chưa có là ko có lỗi... đừng phán khi chưa có kết quả... lời nói của con người nó tàn ác lắm...,1049.0,
0," username  giọng văn sặc mùi tẩy trắng, trừ khi bị mù thì mới thông cảm được",1050.0,
0, username  bạn ơi khi nào có kết luận điều tra phán họ có tội thì mới có tội.... các bạn chẳng là gì chưa biết sự thật là j... mà phán ng ta như đúng rồi... lời nói của con người cũng thâm độc lắm...,1051.0,
0, username  cái này không cần phải cơ quan điều tra bạn nhé. Lời nói không thâm độc thì làm sao có thể loại bỏ được những loại như thế này. Những vấn đề cá nhân thì tôi không ý kiến nhưng riêng động đến tổ quốc thì bất kì ai miễn là công dân việt nam ,1052.0,
0," username  m nói ở đây đã là Đảng viên thì dính đến 3/ là thân mang tội rồi b ơi. Hơn nữa có phải ng Mỹ nào cũng treo cờ 3/ đâu ạ. Đây vốn là vấn đề rất tế nhị, nó liên quan đến cả quá trình lịch sử của đất nước, chúng ta trẻ chúng ta ko hiểu hết được  ",1053.0,
0, username  tôi là ng bth... cũng chẳng nghe họ hát... nhưng cái j cũng phải có chứng cứ kết luận... dựa vào mấy lời nói như các cư dân mạng mà hại biết bao nhiêu người rồi... cho nên mới nói...chưa biết sự thật là gì mà phán như đúng rồi... sợ nhất cộng đồng mạng ...,1054.0,
0, username  bạn sợ cộng đồng mạng sao còn vào những topic như này làm gì? nhắc lại rằng có những thứ có thể chờ đợi riêng tổ quốc thì không bạn nhé.,1055.0,
0, username  Làm người nổi tiếng thì phải chấp nhận dư luận xã hội. Nội dung đăng lên Mxh có tầm ảnh hưởng thì tự phải xem xét chọn lọc. Bạn thấy nó bình thường nhưng dân tộc tôi thì KHÔNG. Ok?,1056.0,
0, username  đó chỉ là sơ xuất... bạn còn nói vậy... sao chưa j đã đổ lỗi cho họ là 3/ phản động... đến sợ cư dân mạng... cho nên mới nói cái đáng sợ là cư dân mạng đặt điều bịa chuyện khi chưa biết sự thật... chứ chuyện rất là bth... lá cờ nằm đúng chỗ ,1057.0,
0," username  b vẫn bênh dc tài thật. Trước đó nói với b là ng ta đi hát cho nhóm mà cái nhóm đó đi đâu, làm gì đều kèm theo cờ 3/ nha. Rồi chơi thân với những ng trong nhà thay vì ảnh bác, cờ đỏ sao vàng thì treo cờ 3/. Thì b lại kêu là văn hóa ko liên quan ",1058.0,
0,Bạn buồn cười... họ bên họ chứ có ở vn đâu mà bạn cứ đòi cấm người ta... ...,1059.0,
0," username  Bạn đừng cố biện hộ. Có những thứ có thể thông cảm, riêng chuyện này thì không thể. Bạn đang dần lòi ra cái đuôi của mình rồi đó. tốt nhất b nên im lặng",1060.0,
1, username  con này nó là 3/// chính gốc nhé. Éo phải vô tình cl gì cả?,1061.0,
0, username  chưa biết j nói như đúng rồi...,1062.0,
2, username  mở to cái mắt ra mà đọc. Nói mãi mà cái não éo vỡ ra được tí nào!,1063.0,
0, username  tôi cũng xem họ có bị xử phạt ko...,1064.0,
0, username  để xem nhà nước có xử phạt họ ko nha,1065.0,
0, username  gửi hình chẳng liên quan j,1066.0,
2, username  thôi thôi. Với cái não như của m. Như thế mà còn éo hiểu gì t biết rồi. Éo thèm giải thích với m làm lol gì nữa mệt ng. Dkm ngu thì nó cũng nhu vừa vừa thôi.,1067.0,
0, username  ăn nói ko có văn hoá thì làm j đủ trình để phản biện! Cùng chờ xem họ có bị nhà nc xử phạt ko nhé... lòng dạ con ng lúc nào ko muốn vùi dập ng khác...,1068.0,
2, username  ngu như ông bọn 3/// như nó mừng lắm! Vào trang cá nhân của nó mà xem,1069.0,
0, username  cái j cũng phải có kết luận điều tra... chưa j đã phán ng ta có tội... tôi sợ toà án mạng lắm,1070.0,
2," username  ngu như này thì 3/// nó mừng lắm,",1071.0,
0, username  ... chẳng ai ủng hộ 3/ nó cũng ko có lợi j... mừng làm j rồi lại hụt hẫng,1072.0,
-1, username  ngu như này 3/// nó mừng lắm,1073.0,
0, username  ko phản biện nổi thì chỉ có rep như này thôi... iu nước thì cũng phải đúng đắn... chứ ko phải đi chù dập...,1074.0,
2,Tại sao trước khi quay không che lá cờ lại hả Trần Hoàng Văn? Chắc chắn đây là lũ NÔNGNÔ ĐẦNĐỘN nên 0 biết cách che,1075.0,
0, username  . Ở đây để xem nhà nước có xử phạt không. Nhớ đừng xoá cmt nhé. Không tẩy trắng được đâu mà bênh,1076.0,
0, username  lấy ví dụ bạn được người ta mời đến nhà để ăn cơm mà trên mâm cơm lại có bát cứt to như tổ bố nhà bạn thì liệu khi bạn thấy thì bạn phản ứng ra sao? Bạn định chửi chủ nhà rồi bỏ về hay vẫn vui vẻ ngồi ăn coi như không có gì cả ,1077.0,
1, username  ơ cái ịtđ mẹ mày. Mày thử đăng bài lên trang cá nhân bênh 2 con vượn đấy xem nào.,1078.0,
1, username  họ có lỗi với cả dân tộc này chứ éo gì riêng tôi...,1079.0,
2, username  chúng nó có tội thì dân mạng mới xét! Ngu như này 3/// nó mừng lắm,1080.0,
0,"Dân mạng cũng thấy trang cá nhân của chúng nó, chỉ như lũ 3/// mới không thấy thôi, như mày là 1vd",1081.0,
0, username  nhìn thấy không ? Hay mù dở,1082.0,
0, username  ghê vậy sao... áp đặt ng ta có tội... toà án mạng à ... có điều tra... kết án ko mà phán như đúng rồi,1083.0,
2, username  haizzz phí thời gian với một thằng ngu! Mắc mệt! Cãi nhau với 1 thằng ngu thì đúng là nó sẽ kéo mình ngang với nó!,1084.0,
0, username  các bạn có điều tra kết luận án cho ng ta ko mà cứ bắt ng ta có tội... toàn nói lời cay nghiệt chù dập ng khác... ko có văn hoá ko có tư duy phản biện... non íu kém,1085.0,
0, username  nhờ mấy thành phần này trên mxh mà việc đi đọc bình luận dạo chưa bao giờ là chán =]],1086.0,
2," username  nói thật đi vk ck nó trả cho mày bao tiền, hay mày cũng là đồng loại",1087.0,
0, username  ... sống đúng pháp luật... nào toà kết án thì có tội... các giang cư mận bớt thay toà đi... hay tập tành làm toà án mạng,1088.0,
0," username  ba que thì cút, càng nói thì ng khác càng chửi cho mày thôi, bày đặt pháp luật, mày giỏi mày đăng ảnh cờ kia lên tao xem",1089.0,
0, username  tôi đâu ủng hộ 3/... có các bạn đi chửi ng khác thôi chứ... ăn nói thì thiếu văn hoá... ko có tư duy phản biện... mở mồm là đi chửi đi chù dập ng khác... đến lúc bản thân có lỗi rồi đi xin lỗi ng khác ko chấp nhận kiểu như bạn bây h... ,1090.0,
2," username  mày càng nói càng ngu, thế tao hỏi mày con osen kia có phải ng nổi tiếng k, đc ăn học đến giảng viên thanh nhạc, vào cả đảng mà ko biết, bố cái thăng ngu lâu dốt bền, đc vk ck nó cho tý cứt nào chưa đi bênh,",1091.0,
0, username  thế bạn xem ng ta tl báo chí chưa... ở nhà ng khác... quay vô tình dính vô... đã xl rồi... đâu có cố í zoom vô hay cầm cờ trên tay... đã là vô tình làm gì mà chù dập ng khác thế... đến lúc bạn có lỗi hay con bạn có lỗi ng ta chù dập cho ,1092.0,
2,Trần Hoàng Văn ng khác cái con cặc. Đm bớt bênh nhau mù quáng lại. Đm đã làm tới tận chức giảng viên âm nhạc; được đi học ở nc ngoài. 1 thằng mặc áo bộ đội VN đi diễn ko ít. 2 đứa nó đủ biết tầm quan trọng của truyền thông nó là như nào. ,1093.0,
2, username  lúc đẻ não m bị kẹt ở mép l r à,1094.0,
0, username  cố chấp thật đấy,1095.0,
0, username  ăn nói vô văn hoá... toàn các giang cự mận cho mình quyền phát xét ng khác... trong khi bản thân thì ăn nói vô văn hoá... chắc ko được dậy dỗ à??? suy nghĩ của các bạn chỉ biết vùi dập ng khác... ăn nói sao mốt con cái nó nói lại y như vậy ,1096.0,
0," username  k xử phạt thì những ng yêu nước như chúng tôi trừ bạn, cũng sẽ tẩy chay nhé",1097.0,
0, username  chỉ nhìn một phía phán người ta có tội... rồi tẩy chay... mà ko hề nghe lý giải... sợ thật.... đến lúc con cái bạn cũng ko nghe bạn nói đâu,1098.0,
0," username  bạn ơi, phải tẩy chay hình ảnh gợi nhớ chế độ mỹ ngụy chứ, như đường xá, cầu cống, nhà cửa thời xưa phá rồi xây mới, không qua làm ăn hay qua định cư ở mỹ, không sài đồ mỹ đế, iphone mạng mẽo các kiểu...ấy mới là yêu nước nha",1099.0,
0, username  rõ như ban ngày còn cãi j nữa. Đọc thêm báo đi bác ạ.,1100.0,
0," username  bạn mới tàn ác. Nhân từ với kẻ thù là tàn ác với chính mình, chính gia đình mình và tàn ác với chính đồng bào mình đó. Nào là nghệ sĩ ưu tú, rồi giảng viên này kia nhưng nhìn thấy cờ 3 que lại k biết, đến nhà ngta nhưng phát hiện ngta ",1101.0,
0, username  tôi ko kết tội họ khi mình chưa biết chính xác... còn các bạn vùi dập người ta mà ko thèm nghe giải thích hay chưa biết sự thật... bản tính của các bạn là luôn luôn nghĩ xấu về người khác... luôn đổ tội luôn muốn ng khác sai... thử hỏi…  ,1102.0,
2,M cùng bầy đàn với 2 vợ chồng nó à...rọ mõm vào ko ra đường nta bắt đấy...,1103.0,
1," username  người Việt Nam thì chết đường chết chợ chứ đéo có từ điển sống nhờ ở đậu bọn bán nước,ở nhờ cả bọn 3 que bán nước thà tao chết bờ chết bụi còn hơn!",1104.0,
0, username  ăn nói ko có văn hoá... ko tôn trọng người khác...ko biết biện luận ko biết phản biện lại đi nói bậy,1105.0,
0, username  bớt xạo đi... nói hay lắm... chết chạy mất dép,1106.0,
2," username  cái loại 3 que như chúng mày làm sao hiểu đc sự mất mát và hi sinh của các anh hùng liệt sĩ,chúng mày mới ở cả loại chúng nó thôi,nhân từ cả loại bán nước ở cả chúng nó khác gì súc vật đâu!",1107.0,
2, username  hhh t chửi cho vui thôi chứ biện luận với phản biện gì với lũ mất não như m ...vào chuồng ngủ đi,1108.0,
0, username  theo m mới dc biết thì bước đầu bị khai trừ khỏi Đảng và buộc thôi việc ở Nhạc Viện. Còn phía sau chưa ai nói dc. Đó. Rồi là đã sai chưa,1109.0,
2, username  thanh niên này kiểu có vde ấy b. Nên thôi. Càng nói m cành mệt.,1110.0,
0, username  chẳng ai ủng hộ 3/ cả... đừng vu oan... họ cũng ko nói ủng hộ hay cầm cờ... một lũ bầy đàn trên mạng vô áp đăth ng ta là 3/... trong khi ko tìm hiểu sự việc... bản thân mấy ngừoi đã ko muốn nghe gải thích thì h cho họ đúng cũng thành sai ,1111.0,
0, username  vấn đề nằm ở chỗ chỉ nhìn một phía... ko nghe giải thích... đã buộc tội ng ta... bản chất luôn nghĩ xấu ng khác nên cũng nhìn lại bản thân đi...,1112.0,
0," username  cái này b mới buồn cười nè. Họ bên họ nhưng NM ở Việt Nam mà, có chăng là sang chơi thôi, mắc mớ gì bao nhiêu nhóm từ thiện ko đi lại đi hát cho bọn đó. Rồi cái cờ nó lù lù đó nếu có thích quay thì cất đi. Mắc gì phát cho người dân Việt ",1113.0,
0, username  nhà nước ng ta cũng đã ra quyết định rồi. Còn kêu ko điều tra. Ôi chao....,1114.0,
2," username  Thế à,yêu nước vào nhà bọn vnch ngày trước còn có cờ mà bảo k biết tao ỉa lên đầu bọn bán nước,chúng nó cút khỏi đất nước tao thì xong chứ đừng quay về cắn rồi phá đất nước tao.",1115.0,
0, username  mẹ ơi.... từ 2019 rồi... đã ko là đảng viên hay giảng viên... chứ ko phải vụ này,1116.0,
0, username  tuyên truyền j... tìm bằng chứng họ tuyên truyền đi...,1117.0,
0, username  vì sao lâu nay ko ai nói gì mà giờ cả 2 bên phải đồng loạt lên tiếng thì biết rồi ha.,1118.0,
2, username  hazz. Đầu óc thế này hỏng cả 1 thế hệ,1119.0,
2, username  do lũ lắm chuyện như các bạn thôi... ng ta ko là đảng viên ko là giảng viên từ 2019 rồi... h lôi ra kêu bị khai trừ do phản động,1120.0,
0, username  thế hệ như các bạn luôn nghĩ xấu ng khác... đúng đáng sợ... ko thèm nghe họ giải thích?,1121.0,
