,label,comments,ID
7302,2, username  sợ gì lũ bán nước uống máu đồng bào như chúng mày. đã là rác thì nên ở ngoài bãi rác.,6255
7303,0, username  yêu nước thì cũng tùy trường hợp.. nếu đag bên  mỹ thì đừng động đến cờ  mỹ.. lấy cờ ba sọc đi chùi mông thôi.. chứ nhổ.linh tinh lại mệt..,6256
7304,1," username  lập trường rõ ràng như người khác thì đã cất đi cái miếng vải rách đó rồi,,như chúng ta đây thì đi chỗ khác luôn không ở hoặc là về nước luôn cũng được,chứ   đéo có chuyện ở đó vui vẻ.",6257
7305,2, username  thật chứ ai đời để công ty trên đầu giường mà để im được chứ,6258
7306,2, username  một con bò đỏ lên tiếng,6259
7307,2," username  1 con 3/// khát nước thờ cục công ty cho hay cay tiếp đi con,  đéo có nước đâu mà đòi phục với chả quốc",6260
7308,0, username  đấy là người bình thường nghĩ thế. còn /// thì không phải người bình thường,6261
7309,2, username  nó đi diễn hàng ngày với lũ 3/// đấy . nó cố tình chứ. sao không thấy,6262
7310,0," username  nó mà dì được thì thêm quay về à , ngủ đi rồi mơ",6263
7311,0, username  sờ sờ ra đó mà nó nói không để ý,6264
7312,0, username  đừng nói đến cái phòng ngủ mà nói thêm cái đoàn mời kêu gọi đi diễn đó nhé..tổ chức đấy với cái cờ 3soc thì hiểu luôn chứ nói gì thêm,6265
7313,0, username  chuẩn. bất cứ lý do gì cũng không thể bỏ qua chuyện này được. đào thải bọn phản quốc.,6266
7314,0, username  chắc là yêu thương đến mức làm tình cũng phải ngắm cờ ,6267
7315,2, username   ba que nói nhiều quá.,6268
7316,2," username  có ai sợ đâu, nó như bãi cức ấy có sợ là sợ nó dính vào thì vừa bẩn vừa thối mà không có nước gì rửa được",6269
7317,0," username  cái tư duy nó không liên quan đến chuyện  ba que bạn ạ. còn bạn chưa gì đã chụp mũ người khác là sợ  ba que rồi tự hạ thấp mình bằng việc thơm hay thối nó buồn cười lắm, trong cái luồng này người ta đang cố giải thích việc họ ghét  ba que ",6270
7318,0," username  còn nếu em 15 tuổi thật thì em lo học hành đi rồi từ từ sẽ biết, chứ cái tuổi em nhỏ vậy lên đây xưng anh em với mọi người người ta lại bảo là mấy dạy đó. lo học hành tử tế rèn dũa cái nết ăn nói cho nó văn minh đã em. để người ta nói ",6271
7319,0, username  là trại nuôi chó của mỹ đế đó mà,6272
7320,0,"tóm lại về mặt đất đi, ảo mộng quá,,, tự do dân chủ quá đôi khi lại  mình nể mình quá username ",6273
7321,1," username  té là té thứ  đéo nào, dân tộc việt nam chưa bjo run sợ trước bất kỳ 1 kẻ thù nào nhé. đừng có xuyên tạc lung tung và lươn lẹo",6274
7322,2," username  nó mang tư tưởng và phổ biến đồi bại, giống cờ phát xít cho bạn dễ hình dung, khỏi thắc mắc",6275
7323,0, username  thôi em xin ,6276
7324,0," username  không ai sợ cả. chắc mọi người cũng như em nhìn thấy cứt thối khắm thì dè bỉu thôi. tránh ra đỡ nhẵm hay ngửi phải, cảnh báo cho mọi người biết. chứ ai sợ đâu. bác nói vậy sai rồi",6277
7325,0, username  không phải là sợ. mà là kìy thịy. bạn không chơi với cớt bao giờ lên bạn luôn phải tránh xa nó ra,6278
7326,0, username  run sợ chỗ nào,6279
7327,2, username  thế có công nhận lũ  ba que là đám bán nước chưa,6280
7328,2," username  mày không phải giả ngu bởi vì mày ngu thật mà . chúng tao không sợ bọn  ba que, chúng tao chỉ khinh bỉ chúng nó thôi",6281
7329,1," username  không phải là sợ vì b52 mỹ còn  đéo sợ , sợ gì cái rẻ lau đó. vấn đề là nó phản cảm 1 cái giẻ mà nhiều người muốn quên đi  cả bố mỹ nhé.  đồng ý chưa bạn",6282
7330,0, username  bác nói hay liên hợp quốc nói vậy,6283
7331,2, username  sợ cái quần. sợ mà đánh cho chạy tụt quần. nhìn 3/ đi. mỗi lần có sự kiện nào mà ai cầm cờ đỏ là tụi nó điên cuồng cắn phá. biết vụ mấy em sinh viên bên úc đợt  trước rủ nhau đi coi  việt nam đá bóng treo cờ đỏ bị bọn nó khủng bố như nào không ,6284
7332,2," username  tất cả những thằng bán nước này bay giờ mà mọi người cùng xử lý bằng cách block là chúng nó sợ nhất, vì loe ngoe vài thằng lải nhải mà bị cả đất nước việt nam block thì chúng nó tự sủa cho nhau nghe àh. thứ chúng nó muốn là được công nhận ",6285
7333,0, username  anh thấy đâu có ai sợ mất nước bởi bọn ba que đâu em  có mình em tự biên tự diễn hả hay em làm diễn viên hề  theo anh thấy thì em phản hồi  bình luận cũng khá nhiệt tình thì chắc em cũng không bị mù chữ nhỉ  thời buổi nào rồi cái gì không ,6286
7334,2," username  thằng ba que dơ 1 nhưng cái thằng cố tình hỏi thì dơ 10. có biết thì đi tìm để biết nó dơ thế nào. phân tích rõ oai, nhưng lại giả ngoo đi hỏi người khác",6287
7335,2, vừa khen bạn khôn hơn 5 phút trước   trung quốc đã từng xâm chiếm nước ta 10 năm rồi. mỹ thì  chắc hết đời bạn nó chưa có đủ  username  khí quay lại đâu,6288
7336,0, username  thế nên nhìn thấy cức phải tránh xa,6289
7337,2, username  cái giọng sao sợ  ba que thì tao biết mày là gì rùi. người ta ghét người ta chửi thì mày bảo là sợ. nếu mày không biết gì thì mày sẽ hỏi sao chửi  ba que quá vậy.  ba que mà thích giả nai.,6290
7338,2, username  chậc chậc bọn bán nước bán đất cho tàu xứng đáng bị chửi đến muôn đời đúng không bạn. đánh không dám đánh mà đầu hàng giặc. chúng ta nên chì chiết lũ bán nước đúng hông nè. ,6291
7339,2, username  mày sợ nó thì kệ cmm chứ sao mày lại nhai đi nhai lại cái câu chúng ta sợ  chó nhà tao nhai dép cũng không nhiều như mày đâu  .,6292
7340,2, username  nó nói chuyện kiểu khiêu khích chờ mình sơ hở để chụp ảnh màn hình cắt ghép mang đi bêu riếu thôi. nói nhiều với bọn bán nước này làm gì,6293
7341,1, username  ủa  đéo thấy phản biện nữa,6294
7342,1," username  thời đại 5.0 rồi không đánh tráo khái niệm được đâu  tao hỏi ngược lại bạn là ra đường gặp cứt thì tránh hay đớp, mà đám giẻ lau  ba que kia thì khác gì cứt đâu nên thằng nào đớp thì phải lên án thôi ",6295
7343,0," username  không phải sợ, mà bạn thấy phân trong nhà bạn có dọn không",6296
7344,2," username  trong lịch sử thì mấy đứa ba que xỏ lá thường bán nước cho những kẻ giết hàng triệu đồng bào  việt nam, thả bom dioxen hết cả miền trung  việt nam, xây nhà tù côn đảo, lạng sơn, giúp hơn 300.0 phụ nữ ở miền nam được tiếp cận với nghề làm đĩ nuôi số  ",6297
7345,2, username  3/ trá hình cứ đánh tráo khái niệm với chả chụp mũ ,6298
7346,0, username  khoan đã anh bạn trả lời câu hỏi của tôi.  ba que có bán nước hàng giặc không,6299
7347,0," username  này phải gọi là thấy cái xấu mà không lên án nghĩa là chấp nhận cái xấu đó xuất hiện như điều bình thường ấy, giống như đứa nào ăn công ty thì kệ nó nhưng mà nó ngồi cạnh bạn để ăn và mời bạn ăn cùng thì bạn thấy bình thường và chấp nhận được không",6300
7348,2, username  tại anh thấy em ăn nói mất dạy với người lớn thì sao anh phải văn minh với em  mấy đứa nào dễ thương anh mới tử tế thôi em anh có dạy và có nhận thức để biết đọc bài viết và biết nó nói về cái gì chứ không giống em. với anh bảo em cái  ,6301
7349,2," username  chỉ có dân việt đọc là hiểu.còn 3// thì sẽ phản biện lại ngay,lũ bán nước cầu vinh,ham sống sợ chết,sợ dơ bẩn vì lũ 3// này bôi xấu,làm bẩn hình ảnh của đất nước việt nam đấy.dơ với bẩn có nhiều loại lắm,nhưng loại dơ,bẩn như 3// này thì khác lắm",6302
7350,0," username  tôi đang tranh luận để xem noa thở ra câu tự chửi thằng bố nó bán nước đã rồi off ông ạ, mà nó không dám chửi ông ạ không",6303
7351,0," username  thế mới phải thải ra chứ không lẽ giữ lại, sinh ra cái bồn cầu làm gì",6304
7352,0, username  trong khi chính phủ  việt nam xã hội chủ nghĩa có các chiến sĩ hy sinh anh dũng trong trận gạc ma. thì bọn  việt nam cộng hòa đầu hàng dâng đảo cho bố tàu. qua đó có thể thấy  việt nam xhcn là người giữ đất cho  việt nam còn bọn  ba que là đầu hàng bán nước.,6305
7353,0," username  sợ á, có đống cớt giữa nhà thì phải dọn thôi chả lẽ để ngửi cho vui ",6306
7354,0, username   ông hợp quốc với  ba que thì khác gì nhau đâu,6307
7355,2," username  mấy ông rảnh thật. bọn này nó như công ty ấy, muốn sạch thì phải dọn đi thôi chứ ngồi tranh luận với nó khác gì lấy que chọc, nó lại thối um lên. block con mẹ nó cái thằng 3/ vào cho đỡ thối đi",6308
7356,2," username  nói chuyện ngáo ngơ giống thiểu năng nhỉ  khát nước mất hết lý trí rồi à, cách nói chuyện của trẻ con để gây ức chế cho người khác nhưng đâu có biết trông như 1 thằng đần đâu",6309
7357,0," username  cảm giác như cái vụ ăn công ty ấy. mấy người đó họ muốn chống phá chủ yếu để nước mình loạn lạc, dân mình sống khổ thì họ mới vui á. đang sống yên ổn có thằng nó phá thì mình lên án thôi, biết mà. cái này là ghét và muốn đập cho vỡ alo chứ không sợ nhé.",6310
7358,0,vậy sao tụi nó không dọn hả  username ,6311
7359,2, username  bán nước là thằng  mặt lồn nguyễn ánh và bọn  ba que thua trận tàu khựa làm mất đảo của  việt nam đấy.,6312
7360,0, username  3/ ý chỉ lá cờ của  việt nam cộng hòa ngày xưa. tụi này là tay sai của  mỹ. thời chiến tranh mỹ nguỵ. đến 30/4/1975 đã bị giải phóng quân đáng bại phải chạy chốn qua  nam kỳ ở. nhưng đến nay vẫn có 1 bộ phận  việt nam cộng hòa ngày xưa chuyên chống phá bôi xấu ,6313
7361,2, username  súc vật ba que bây giờ còn giả bộ là người trong nước nữa. cái câu ba que chửi bò đỏ bò vàng là biết mày xạo  lồn rùi.,6314
7362,1," username  mày có bao giờ bị  vậy cứt vào mặt mà không sợ không, tao thì hơi sợ đấy, sợ bẩn",6315
7363,0," username  bạn này cố chấp nhỉ  phản xạ thông thường của người bình thường thấy bẩn là tránh rồi, có người sạch sẽ là họ muốn dọn cái đống bẩn đó đi cho khuất mắt. còn bạn không sợ bẩn, không sợ hôi thì cứ ở gần đó mà sinh hoạt, quyền cá nhân ",6316
7364,0," username  bùn thì không sợ bạn ơi, cức mới sợ. bạn đi chơi chân bạn đạp vào bùn thì bạn rửa sạch lại đi chơi tiếp được, chứ đạp phải cức là mất luôn buổi đi chơi",6317
7365,0," username  , ba que là đại diện của kiếp nô lệ,trăm năm quốc nhục của dân tộc  việt nam,không sợ mới lạ.",6318
7366,0," username  sao kể chuyện tương lai vậy, chúng ta nên chửi bọn bán nước trong quá khứ chứ, việc xảy ra rồi mà.",6319
7367,0," username  tôi biết bạn đang lịch sự phản biện nhưng bạn nên bỏ câu  chúng ta đang sợ bon  ba que, bạn đang bi ngộ nhận đấy",6320
7368,0," username  tôi cứng lắm nó không ăn được đâu, bọn này tưởng giở cái giọng văn đó là không ai chặn họng nó lại được. mà thôi tôi cũng chán rồi. chắc block nó cho đỡ ngứa mắt.",6321
7369,0," username  không em chính phủ  việt nam hiện tại kiểm soát đảo nhiều nhất nhé, chỉ có bọn  việt nam cộng hòa đầu hàng nhận tàu làm cha làm mất nhiều đảo nhất nhé.",6322
7370,0," username  haizz chán lắm, càng nói thì tôi khuyên bạn nên đổi quốc tịch rồi nói tiếng tây lông đi chứ tranh luận không đúng trọng tâm thì như ba que mãi mất nước thôi ",6323
7371,0, username  bạn bị con chó hàng xóm cắn 1 lần. lần sau ra đường bạn có sợ nó không,6324
7372,0," username  thứ nhất tôi hỏi bạn có bán nước không  không trả lời, đánh trống lảng. thứ hai, người phản biện cùn thường hay không trả lời thẳng vào nội dung vấn đề. nói tiếng việt cho tới giờ này mà còn không hiểu nội dung câu hỏi thì là ít chữ ha  ",6325
7373,2, username  chưa kể ra  ba que cộng hòa còn nhận phi làm bố khi mất đảo vào tay phi. nói chung chúng là bọn ăn hại bán đảo cho giặc. tìm hiểu kỹ vào tml.,6326
7374,0," username  tao tưởng mày là người có kiến thức cho tới khi mày so sánh tới cái này, hỏi thật mày ngu thật hay có đào tạo vậy, mày có nhận ra mày đang hỏi câu cơ bản ai cũng biết không",6327
7376,0,chắc bạn là 1 trong số ít những người sợ 3/// . chúc mừng bạn đã  rất thật lòng,6328
7377,0," username  không hiểu, ta là ai là sao, ta đại diện cho cái gì vậy, nếu ttgeo tao hiểu thì ta là bạn không phải tôi",6329
7378,0," username  đấy là cá nhân bạn, 1 số bị chúng bó lung lay tinh thần, còn số đông thì ghét, khinh bỉ",6330
7379,0, username  sợ bẩn ấy,6331
7380,2," username  sợ cái  đéo gì, cờ đó là cờ của bọn bán nước thì bọn tao ghét, bây giờ nhà mày có một thằng mày ghét, nó ham ăn lười làm, xong suốt ngày còn đi đặt điều nói xấu anh em nhà mày, không ngừng chọc ngoáy, thậm chí còn rủ mấy thằng cặn bã ",6332
7381,2, username  vậy là thừa nhận bản thân bán nước rồi à #,6333
7382,0," username  giống như con gián vậy, nhìn thấy có chịu nổi không",6334
7383,2," username  tôi mà gặp bọn bán nước là tôi chửi ác, nhất là bọn  ba que tên tuấn.",6335
7384,2, username  nói phát là biết bán nước liền,6336
7385,2," username  bạn khinh nó xem nó như cực thì tụi nó cũng xem bạn ý như vậy thôi, bạn đã thúi rình mà đi chê bay người ta thúi, đơn giản bạn chửi rủa khinh thường nó bao nhiêu thì nó cũng khinh bạn lại y chang vậy thôi,",6337
7386,0,vậy là bạn khôn hơn 5 phút trước rồi đấy,6338
7387,2," username  anh tuan run sợ  đéo gì, thấy căm thù chúng nó nên ai cũng sỉ nhục, bạn  đéo phải giả ngu",6339
7388,0," username  không phải là sợ đâu,bom đạn ngày xưa các thế hệ đi  trước đã ngã  xong mà không sợ thì sợ gì cái lá cờ này.sợ ở đây là sợ dơ bẩn đến dân tộc việt nam, nói tiếng việt nhưng lại đi bú bọn tb,ghét tổ quốc, đâm đồng bào,bôi nhọ và xúc phạm đến hình ảnh ",6340
7389,0, username  mày có sợ chó cắn không.tao hỏi thật trả lời thật lòng nghe coi,6341
7390,2, username  còn để đầu giường. mà còn có đứa bênh được  ocvat chứ không fai ocnguoi,6342
7391,0,100 suất học bổng  nam kỳ bạn nào đi giơ tay,6343
7392,0,mình xin phép đăng kí trước. qua đi học thì học không học làm nails tháng kiếm 200 củ à.  haha. khi nào trung quốc xâm lược thì về  việt nam cầm súng à . giờ tổ quốc chưa cần mình  username người ba má chắc chắn là cần luôn. mình tạm nằm vùng ít thời gian  các bạn thông cảm ,6344
7393,0," username  giống hệt lũ  việt nam cộng hòa xưa, thấy tiền là sáng mắt còn biết gì ngoài tiền. cắt viện trợ là trốn mải",6345
7395,0, username  chính trị mình trung lập . ông mình là liệt sỹ trong cuộc kháng chiến chống mỹ trên con tàu không số đầy tự hào nhưng học lịch sử phải biết phân tích phải biết tư duy thì mới gọi là giỏi chứ đọc được mấy chữ trong sách rồi tỏ ra mình hiểu ,6346
7396,0," username  tôi là làm ăn mày thế giới còn hơn đi phá hoại đất nước , phá hoại tổ quốc . không",6347
7397,0, username  bạn phân tích đi. chúng tôi không phải loại không có lý lẽ không chịu lắng nghe. nhưng quan điểm bạn đưa ra cũng đúng với cả phía  việt nam cộng hòa nhé sách vở để phục vụ chế độ. cái bạn cần nhìn nhận là nó đem lại điều gì. nên nhớ chế độ nào cũng để phục vụ số đông ,6348
7398,0," username  mày cứ việc đi, nhueng vde là mỹ có nhận mày không mày phải chống phá mỹ nó mới nhận, không thì cứ tiền thôi.bây giờ nhiều lựa chọn lắm.mà chọn ngu thì sẽ trả giá hê hê",6349
7399,0, username  bưng phở tháng cũng vài trăm củ,6350
7400,0, username  bạn nghĩ sao về trường hợp này dân kali thì lại khuyên bạn bè về  việt nam mà làm ăn. làm ăn ở  mỹ an ninh không an toàn là sao  anh ,6351
7401,0, username  dân kali gốc thì lại chưi đẻng dâm chủ do chính mình bầu nè bạn.,6352
7402,0," username  sinh ra ở mỹ , ở tây không chắc ai cũng sướng nhung sinh ra o  việt nam là thấy khổn luôn rồi đó. tao thấy có đứa nào ở  việt nam mà kêu sướng đâu  toàn đi tu không à. cuộc đời có bao nhiêu . haha",6353
7403,1, username  200 củ á.. có cái củ  lồn,6354
7404,0, username  đi không về nữa thì hẵng đi chứ đi mà cứ phải cố gửi tiền về  việt nam thì nhục lắm,6355
7405,0, username  gửi về làm giàu cho đầu tiên là gia đình sau đó đến thôn xóm và cao hơn là thành phố đất nước. mình nhỏ làm việc nhỏ thôi.,6356
7406,0," username  thôi thôi  ông ơi việc đầu tiên gửi về là làm giàu cho bản thân  ông  trước chứ thôn xóm, đất nước cái gì",6357
7407,2," username  ông giả ngu hay ngu thiệt dậy. tôi gửi tiền về xây nhà nè . ông phúc bán sắt , ba ba. bán xi măng , ông đạt bán tủ , bà lan bán giường , ba má tui ăn cháo gà bà hương cả xóm đều hưởng tiền tui gửi về chứ đâu cất ngân hàng đâu ông",6358
7408,2," username  thế  ông xây được mấy cái nhà giỏi lắm thì cho 2 cái đi  xong rồi sao lại gửi tiền về đầu cơ đất đko  lợi thì ít, hại thì nhiều ",6359
7409,2," username  mày không thấy vì mày không muốn thấy. mày kết bạn với tao đi tao cho mày thấy. mày cần bao nhiêu bằng chứng tao cung cấp đủ cho mày luôn. mày cảm thấy không hợp mày có thể đi nơi khác bọn tao cũng chẳng cần, đừng quay lại cắn tổ quốc nơi mình sinh ra là được",6360
7410,2, username  ngày mai xin ra trường sa cầm súng đi tổ quốc cần những thằng như mày ngay và luôn.  ngồi vào phím tỏ vẻ ta đây là yêu nước ngoài ngồi ăn bánh mì vào phím đi vào đi ra chứ đem làm được con mẹ gì trơn. đôi khi đang ăn bám ông bà già ăn bám xã hội ,6361
7411,0, username  ông này thông minh biết có tiền là đầu cơ đất nè thế mày ra mày đứng trước vinhomes ban nói ông vượng đi . mình chưa đủ tuổi để bạn nói .,6362
7412,0," username  vượng nào đầu cơ đất thật là hề hước, mày ngon mày làm như  ông vượng đi, biến nơi đồng không mông quạng thành đại đô thị sầm uất chứ cái ngữ mua được dăm mảnh đất, vứt đấy chờ lên giá mà cũng đòi so với ôh vượng à",6363
7413,0, username  bởi vậy cũng một thằng đi mua đất xây 1 căn nhà thì lại bị nói là đầu cơ còn thằng xây vào triệu căn mà không ai ở thì nói là phát triển đất nước. mày biết bao nhiêu người dân bị cướp đấy nông nghiệp để phục vụ các dự án chưa ,6364
7414,2, username  vca không ai ở mày chưa qua vin bao giờ đúng không  lý luận kiểu ruồi bu thế này thì tao ạ mày rồi vin mà mày kêu không ai ở thì cái khu nhà mày chắc như bãi tha ma,6365
7415,1, username  còn hơn bợ đít ,6366
7416,2," username  bợ đít cái gì mày mới là cái  thằng bợ đít bày đặt tây tàu cái  đéo gì, hoá ra cũng chỉ là ăn chênh lệch ngoại tệ bảo ở đừng về nữa thì  đéo dám tưởng thế nào  cầm 12k đô về  việt nam nghe có vẻ oách đấy, mà   đéo được cầm về sống bên đấy thì có ",6367
7417,2, username  mày chửi không gì chửi bác. hồ của mày. tao đang làm theo lí tưởng chủ tịch hồ chí minh vĩ đại,6368
7418,2," username  hồ chủ tịch nào vì 12k đô mà bỏ đất nước pháp, mỹ nó sẵn sàng trả cả tỷ đô để có được người như bác hồ cái đám loe ngoe, ăn bơ thừa canh cặn của đám da trắng mà đòi so, lo làm công dân hạng bét bên các nước đấy tiếp đi ngồi đấy mà ảo tưởng",6369
7419,0, username  trước khi thành con người vĩ đại bác cũng đã phải lấy gạch gói về phòng để sưởi phải đi ăn cơm thừa canh cặn để tìm ra lí tưởng đó . mày nghĩ nhà bác giàu để không húp com thừa canh cặn với bơ à.,6370
7420,0," username  thế mày đi tìm cái lý tưởng gì đừng có nói mấy chuyện hề nữa, nhiều giỏi ăn mấy cái truy nã như bác hồ để chứng minh lý tưởng xem nào vì lý tưởng còn suýt bị tử hình mà cái thằng đi vẽ bậy kiếm tiền dám đưa ra so sánh cũng giỏi đấy ",6371
7421,2,quá uổng công cho bác hi sinh cả  username  để đổi lại những con tinh trùng khuyết tật như bạn .,6372
7422,0," username  ủa, mày chui gầm giường nhà tao hay sao biết tao làm gì thế mày nghĩ cứ ra trận giết giặc mới là thể hiện lòng yêu nước à bọn tao chiến đấu trên nhiều mặt trận nhé. đây là mặt trận văn hóa, thay vì súng ống bom mìn thì bàn phím, điện thoại",6373
7423,0," username  té ra người của đảng . mình vô đảng vô chính phủ và không tôn giáo, chỉ là trong người có dòng máu việt thôi yêu hương đất nước việt nam .",6374
7424,0," username   chắc môi trường rồi. mây tầng nào gặp tầng đấy thôi, bạn bè tao chết cũng không ra nước ngoài. sáng cafe bạn bè đi làm. tuần gặp nhau nhậu nhẹt 4 lần, sướng phè phè, thế mày bảo bên  mỹ sướng hơn là sướng kiểu gì. tao chưa tưởng tưởng ra",6375
7425,0, username  đó là do không đủ điều kiện  muốn đi phải có tiền mà nhiều tiền nữa . thì có gì đâu sau này con tui về  việt nam cầm tiền đô chơi còn con bạn phải làm để phục vụ con tui à . không,6376
7426,0, username  bữa sáng của mày đó,6377
7427,0, username  cho bác xin một suất,6378
7429,2, username  sao ít thế.. bọn nó đang cắn nhá điên loạn với nhau để đi kia kìa,6379
7430,0,tối qua thấy mấy thằng dùng bài ở nhờ để tẩy trắng rồi  kịch bản hay quá.  username người chúng tôi từ chối lời xin lỗi ,6380
7431,0, username  sau lời từ khước ,6381
7432,0, username  lời xin lỗi muộn màng,6382
7433,0, username  họ có lỗi với bạn à mà phải  xạo lồn bạn,6383
7434,0, username  không có lỗi với riêng mà có lỗi với cả dân tộc.,6384
7435,0, username  rồi lỗi chỗ nào họ quảng bá cờ đó hay sao cờ đó không được phép ở  việt nam thôi bạn à,6385
7436,0, username  là những người có ảnh hưởng không nhỏ trong xã hội mà đăng hình ảnh nhạy cảm như vậy mà vẫn bênh được.,6386
7437,0, username  đừng đỗ lỗi cho người khác khi mình chưa biết gì cái cờ không phải của họ không phải của nhà họ vô tình dính vô hình thì đã bị cả nước chửi đúng là con người thật tàn ác,6387
7438,0, username  dạ thưa đó không phải ở  việt nam. là nơi công cộng nhà nước còn không cấm được cư dân mạng cấm à nới chuyện phải biết suy nghĩ chứ,6388
7439,0, username  là người được ăn học đàng hoàng dưới mái trường xhcn mà đăng hình như vậy,6389
7440,0, username  chẳng nhẽ muônd quay mà không biết cất nó đi rồi quay,6390
7441,0, username  lại bảo không biết nó là cái gì đi,6391
7442,0," username  quay clip chơi ai ngờ công đồng mạng soi quá, khi nào nó cố ý zoom vào đấy rồi hẵng nói.",6392
7443,0, username  đã kêu cờ của người khác không phải của họ mà sao cứ phải áp đặt là của họ vậy cờ đó cũng không phải ở  việt nam họ cũng chẳng đụng chạm gì vô cờ vô tình quay chúng xong cho họ có lỗi,6393
7444,0, username  quay chơi thì trước khi đăng cũng phải xem lại chứ hay lại cố ý,6394
7445,0, username  cứ bênh đi tớ chả tin là vô tình đâu,6395
7446,0, username  đó chưa biết gì đã đổ lỗi lòng dạ con người lúc nào cũng muốn người khác có lỗi đáng sợ thật,6396
7447,0, username  logo chương trình thế này mà nó bảo không biết gì,6397
7450,2," username  ngu cỡ này thì bênh cái lồn gì , thấy cứt ở đầu giường mà vẫn chơi đùa được thì chỉ có chó thôi nhé, con người không ai sống như vậy đâu.",6398
7451,0, username  thế nó đăng đàn giải thích làm gì ,6399
7452,2,"trần hoàng văn không.phải của họ nhưng mày vô đó thấy cưt mày vẫn để đấy mày vui đùa chơi như không.thấy gì , mày vẫn ngủ dưới đống cưt đấy  hay là cục cưt đó với mày đã quá thân thuộc rồi nên mày cảm.thấy  username  thường nên kệ nó  cưt không phải của mày ",6400
7453,0," username  đi hát cho tổ chức phản động, xong chơi thân với hội ủng hộ cờ 3/ vậy bạn nói xem người ta có vô tình, hay không biết gì về lá cờ đó không ạ",6401
7454,0, username  bạn ơi nên phân biệt rõ cái nào chính trị cái nào văn hoá đi hát chứ có đi hoạt động chính trị đâu không lẽ qua tq hát hay nhà có cờ tq là lại phản động bán nước với lại bạn ăn nói thiếu văn hoátừ ngữ thô tục ai coi trọng,6402
7455,0, username  bạn có chắc nó đi hát nó không lồng chính trị vào không ạ và với 1 người vừa là đảng viên vừa là thạc sỹ chẳng ai đi hát cho bọn treo cờ 3/ cả. thậm chí còn chơi thân với nhiều người tuyên truyền cờ 3/. đây chỉ là bài thanh minh của phía nm thôi.,6403
7456,0, username  đó không chắc mà các bạn đã đi áp đặt người ta vô số tội muốn biết họ có hay không phải điều tra rồi kết luận đó là nguyên tắc đằng này chưa gì đã cho người ta là có lỗi luật pháp không có như vậy thưa bạn chơi với người liên quan gì người đó theo  ,6404
7457,0, username  có thì đã bị bắt đừng nói không bạn à khi nào có kết luận điều tra thì mới chính xác chưa có là không có lỗi đừng phán khi chưa có kết quả lời nói của con người nó tàn ác lắm,6405
7458,0," username  giọng văn sặc mùi tẩy trắng, trừ khi bị mù thì mới thông cảm được",6406
7459,0, username  bạn ơi khi nào có kết luận điều tra phán họ có tội thì mới có tội. các bạn chẳng là gì chưa biết sự thật là gì mà phán người ta như đúng rồi lời nói của con người cũng thâm độc lắm,6407
7460,0, username  cái này không cần phải cơ quan điều tra bạn nhé. lời nói không thâm độc thì làm sao có thể loại bỏ được những loại như thế này. những vấn đề cá nhân thì tôi không ý kiến nhưng riêng động đến tổ quốc thì bất kì ai miễn là công dân việt nam ,6408
7461,0," username  mày nói ở đây đã là đảng viên thì dính đến 3/ là thân mang tội rồi bạn ơi. hơn nữa có phải người mỹ nào cũng treo cờ 3/ đâu ạ. đây vốn là vấn đề rất tế nhị, nó liên quan đến cả quá trình lịch sử của đất nước, chúng ta trẻ chúng ta không hiểu hết được  ",6409
7462,0, username  tôi là người  bình thường cũng chẳng nghe họ hát nhưng cái gì cũng phải có chứng cứ kết luận dựa vào mấy lời nói như các cư dân mạng mà hại biết bao nhiêu người rồi cho nên mới nóichưa biết sự thật là gì mà phán như đúng rồi sợ nhất cộng đồng mạng ,6410
7463,0, username  bạn sợ cộng đồng mạng sao còn vào những topic như này làm gì nhắc lại rằng có những thứ có thể chờ đợi riêng tổ quốc thì không bạn nhé.,6411
7464,0, username  làm người nổi tiếng thì phải chấp nhận dư luận xã hội. nội dung đăng lên  mạng xã hội có tầm ảnh hưởng thì tự phải xem xét chọn lọc. bạn thấy nó bình thường nhưng dân tộc tôi thì không.  đồng ý,6412
7465,0, username  đó chỉ là sơ xuất bạn còn nói vậy sao chưa gì đã đổ lỗi cho họ là 3/ phản động đến sợ cư dân mạng cho nên mới nói cái đáng sợ là cư dân mạng đặt điều bịa chuyện khi chưa biết sự thật chứ chuyện rất là  bình thường lá cờ nằm đúng chỗ ,6413
7466,0," username  bạn vẫn bênh được tài thật. trước đó nói với bạn là người ta đi hát cho nhóm mà cái nhóm đó đi đâu, làm gì đều kèm theo cờ 3/ nha. rồi chơi thân với những người trong nhà thay vì ảnh bác, cờ đỏ sao vàng thì treo cờ 3/. thì bạn lại kêu là văn hóa không liên quan ",6414
7467,0,bạn buồn cười họ bên họ chứ có ở  việt nam đâu mà bạn cứ đòi cấm người ta ,6415
7468,0," username  bạn đừng cố biện hộ. có những thứ có thể thông cảm, riêng chuyện này thì không thể. bạn đang dần lòi ra cái đuôi của mình rồi đó. tốt nhất bạn nên im lặng",6416
7469,1, username  con này nó là 3/// chính gốc nhé.  đéo phải vô tình cái lồn gì cả,6417
7470,0, username  chưa biết gì nói như đúng rồi,6418
7471,2, username  mở to cái mắt ra mà đọc. nói mãi mà cái não  đéo vỡ ra được tí nào,6419
7472,0, username  tôi cũng xem họ có bị xử phạt không,6420
7473,0, username  để xem nhà nước có xử phạt họ không nha,6421
7474,0, username  gửi hình chẳng liên quan gì,6422
